"","X.query","GOs","Term","Annotated","Significant","Expected","Fisher","ontology","sig.prop"
"9750","Montipora_capitata_HIv3___RNAseq.g20953.t1","GO:0006004","fucose metabolic process",23,11,8.89,0.00684,"Biological Processes",0.478260869565217
"9751","Montipora_capitata_HIv3___TS.g26050.t2","GO:0006886","intracellular protein transport",782,325,302.37,3.3e-06,"Biological Processes",0.415601023017903
"9752","Montipora_capitata_HIv3___TS.g26050.t2","GO:0015833","peptide transport",1173,476,453.56,0.00316,"Biological Processes",0.405797101449275
"9753","Montipora_capitata_HIv3___TS.g26050.t2","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9754","Montipora_capitata_HIv3___RNAseq.g30166.t1","GO:0051604","protein maturation",404,203,156.21,0.00611,"Biological Processes",0.502475247524752
"9755","Montipora_capitata_HIv3___RNAseq.g28223.t1","GO:0006886","intracellular protein transport",782,325,302.37,3.3e-06,"Biological Processes",0.415601023017903
"9756","Montipora_capitata_HIv3___RNAseq.g28223.t1","GO:0015833","peptide transport",1173,476,453.56,0.00316,"Biological Processes",0.405797101449275
"9757","Montipora_capitata_HIv3___RNAseq.g34429.t1","GO:0000027","ribosomal large subunit assembly",31,21,11.99,0.00293,"Biological Processes",0.67741935483871
"9758","Montipora_capitata_HIv3___RNAseq.g14898.t1","GO:0006886","intracellular protein transport",782,325,302.37,3.3e-06,"Biological Processes",0.415601023017903
"9759","Montipora_capitata_HIv3___RNAseq.g14898.t1","GO:0015833","peptide transport",1173,476,453.56,0.00316,"Biological Processes",0.405797101449275
"9760","Montipora_capitata_HIv3___RNAseq.g14898.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9761","Montipora_capitata_HIv3___RNAseq.g27063.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9762","Montipora_capitata_HIv3___RNAseq.g45335.t2","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9763","Montipora_capitata_HIv3___TS.g9930.t1a","GO:0016310","phosphorylation",1280,493,494.94,5.4e-10,"Biological Processes",0.38515625
"9764","Montipora_capitata_HIv3___TS.g9930.t1a","GO:0019682","glyceraldehyde-3-phosphate metabolic process",20,14,7.73,5e-04,"Biological Processes",0.7
"9765","Montipora_capitata_HIv3___RNAseq.g48080.t1","GO:0007585","respiratory gaseous exchange by respiratory system",43,18,16.63,0.00697,"Biological Processes",0.418604651162791
"9766","Montipora_capitata_HIv3___RNAseq.g20865.t1","GO:0016310","phosphorylation",1280,493,494.94,5.4e-10,"Biological Processes",0.38515625
"9767","Montipora_capitata_HIv3___RNAseq.g30336.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9768","Montipora_capitata_HIv3___RNAseq.g39691.t1","GO:0002931","response to ischemia",36,25,13.92,0.00017,"Biological Processes",0.694444444444444
"9769","Montipora_capitata_HIv3___RNAseq.g39691.t1","GO:0009167","purine ribonucleoside monophosphate metabolic proce...",172,103,66.51,1.6e-07,"Biological Processes",0.598837209302326
"9770","Montipora_capitata_HIv3___RNAseq.g39691.t1","GO:0016310","phosphorylation",1280,493,494.94,5.4e-10,"Biological Processes",0.38515625
"9771","Montipora_capitata_HIv3___RNAseq.g39691.t1","GO:0022900","electron transport chain",126,79,48.72,0.00243,"Biological Processes",0.626984126984127
"9772","Montipora_capitata_HIv3___RNAseq.g39691.t1","GO:0046034","ATP metabolic process",191,107,73.85,1.3e-07,"Biological Processes",0.56020942408377
"9773","Montipora_capitata_HIv3___RNAseq.g39691.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9774","Montipora_capitata_HIv3___TS.g47756.t1","GO:0003341","cilium movement",162,73,62.64,0.00313,"Biological Processes",0.450617283950617
"9775","Montipora_capitata_HIv3___RNAseq.g48423.t1","GO:0006886","intracellular protein transport",782,325,302.37,3.3e-06,"Biological Processes",0.415601023017903
"9776","Montipora_capitata_HIv3___RNAseq.g48423.t1","GO:0015833","peptide transport",1173,476,453.56,0.00316,"Biological Processes",0.405797101449275
"9777","Montipora_capitata_HIv3___RNAseq.g8833.t1","GO:0006886","intracellular protein transport",782,325,302.37,3.3e-06,"Biological Processes",0.415601023017903
"9778","Montipora_capitata_HIv3___RNAseq.g8833.t1","GO:0015833","peptide transport",1173,476,453.56,0.00316,"Biological Processes",0.405797101449275
"9779","Montipora_capitata_HIv3___RNAseq.g5321.t1","GO:0016310","phosphorylation",1280,493,494.94,5.4e-10,"Biological Processes",0.38515625
"9780","Montipora_capitata_HIv3___RNAseq.g47965.t1","GO:0006886","intracellular protein transport",782,325,302.37,3.3e-06,"Biological Processes",0.415601023017903
"9781","Montipora_capitata_HIv3___RNAseq.g47965.t1","GO:0015833","peptide transport",1173,476,453.56,0.00316,"Biological Processes",0.405797101449275
"9782","Montipora_capitata_HIv3___TS.g9892.t1","GO:0016310","phosphorylation",1280,493,494.94,5.4e-10,"Biological Processes",0.38515625
"9783","Montipora_capitata_HIv3___TS.g9892.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9784","Montipora_capitata_HIv3___TS.g9892.t1","GO:1901800","positive regulation of proteasomal protein cataboli...",110,33,42.53,0.00467,"Biological Processes",0.3
"9785","Montipora_capitata_HIv3___RNAseq.g39786.t1","GO:0006457","protein folding",165,76,63.8,0.00795,"Biological Processes",0.460606060606061
"9786","Montipora_capitata_HIv3___RNAseq.g39786.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9787","Montipora_capitata_HIv3___RNAseq.g45564.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9788","Montipora_capitata_HIv3___RNAseq.g45564.t1","GO:0071305","cellular response to vitamin D",18,12,6.96,0.0068,"Biological Processes",0.666666666666667
"9789","Montipora_capitata_HIv3___RNAseq.g45529.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9790","Montipora_capitata_HIv3___RNAseq.g15111.t2","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9791","Montipora_capitata_HIv3___RNAseq.g44491.t1","GO:0045907","positive regulation of vasoconstriction",57,31,22.04,0.00855,"Biological Processes",0.543859649122807
"9792","Montipora_capitata_HIv3___RNAseq.g44491.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9793","Montipora_capitata_HIv3___RNAseq.g44491.t1","GO:1903524","positive regulation of blood circulation",79,38,30.55,7e-04,"Biological Processes",0.481012658227848
"9794","Montipora_capitata_HIv3___RNAseq.g17862.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9795","Montipora_capitata_HIv3___RNAseq.g24820.t1","GO:1901800","positive regulation of proteasomal protein cataboli...",110,33,42.53,0.00467,"Biological Processes",0.3
"9796","Montipora_capitata_HIv3___RNAseq.g19904.t1","GO:0016310","phosphorylation",1280,493,494.94,5.4e-10,"Biological Processes",0.38515625
"9797","Montipora_capitata_HIv3___RNAseq.g35064.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9798","Montipora_capitata_HIv3___RNAseq.g44140.t1","GO:0000184","nuclear-transcribed mRNA catabolic process, nonsens...",86,58,33.25,1e-08,"Biological Processes",0.674418604651163
"9799","Montipora_capitata_HIv3___RNAseq.g44140.t1","GO:0006886","intracellular protein transport",782,325,302.37,3.3e-06,"Biological Processes",0.415601023017903
"9800","Montipora_capitata_HIv3___RNAseq.g44140.t1","GO:0015833","peptide transport",1173,476,453.56,0.00316,"Biological Processes",0.405797101449275
"9801","Montipora_capitata_HIv3___RNAseq.g44140.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9802","Montipora_capitata_HIv3___RNAseq.10831_t","GO:0006518","peptide metabolic process",422,264,163.17,4.3e-05,"Biological Processes",0.625592417061611
"9803","Montipora_capitata_HIv3___RNAseq.10831_t","GO:0043171","peptide catabolic process",21,14,8.12,0.00827,"Biological Processes",0.666666666666667
"9804","Montipora_capitata_HIv3___RNAseq.10831_t","GO:0051604","protein maturation",404,203,156.21,0.00611,"Biological Processes",0.502475247524752
"9805","Montipora_capitata_HIv3___TS.g47313.t2","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9806","Montipora_capitata_HIv3___RNAseq.g28460.t1","GO:0001504","neurotransmitter uptake",23,12,8.89,0.00129,"Biological Processes",0.521739130434783
"9807","Montipora_capitata_HIv3___RNAseq.g28460.t1","GO:0021537","telencephalon development",198,79,76.56,0.00588,"Biological Processes",0.398989898989899
"9808","Montipora_capitata_HIv3___RNAseq.g28460.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9809","Montipora_capitata_HIv3___RNAseq.g28460.t1","GO:0070779","D-aspartate import across plasma membrane",8,7,3.09,0.00682,"Biological Processes",0.875
"9810","Montipora_capitata_HIv3___RNAseq.g28460.t1","GO:0098712","L-glutamate import across plasma membrane",11,8,4.25,0.00333,"Biological Processes",0.727272727272727
"9811","Montipora_capitata_HIv3___RNAseq.g33872.t1","GO:0015833","peptide transport",1173,476,453.56,0.00316,"Biological Processes",0.405797101449275
"9812","Montipora_capitata_HIv3___RNAseq.g43922.t1","GO:0001889","liver development",154,78,59.55,0.00679,"Biological Processes",0.506493506493506
"9813","Montipora_capitata_HIv3___RNAseq.g43922.t1","GO:0016310","phosphorylation",1280,493,494.94,5.4e-10,"Biological Processes",0.38515625
"9814","Montipora_capitata_HIv3___RNAseq.g43922.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9815","Montipora_capitata_HIv3___RNAseq.g9351.t1","GO:0006886","intracellular protein transport",782,325,302.37,3.3e-06,"Biological Processes",0.415601023017903
"9816","Montipora_capitata_HIv3___RNAseq.g9351.t1","GO:0015833","peptide transport",1173,476,453.56,0.00316,"Biological Processes",0.405797101449275
"9817","Montipora_capitata_HIv3___RNAseq.g9351.t1","GO:0016310","phosphorylation",1280,493,494.94,5.4e-10,"Biological Processes",0.38515625
"9818","Montipora_capitata_HIv3___RNAseq.g9351.t1","GO:0045907","positive regulation of vasoconstriction",57,31,22.04,0.00855,"Biological Processes",0.543859649122807
"9819","Montipora_capitata_HIv3___RNAseq.g9351.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9820","Montipora_capitata_HIv3___RNAseq.g9351.t1","GO:1903524","positive regulation of blood circulation",79,38,30.55,7e-04,"Biological Processes",0.481012658227848
"9821","Montipora_capitata_HIv3___RNAseq.g18185.t1","GO:0006120","mitochondrial electron transport, NADH to ubiquinon...",29,24,11.21,1.9e-06,"Biological Processes",0.827586206896552
"9822","Montipora_capitata_HIv3___RNAseq.g18185.t1","GO:0007585","respiratory gaseous exchange by respiratory system",43,18,16.63,0.00697,"Biological Processes",0.418604651162791
"9823","Montipora_capitata_HIv3___RNAseq.g18185.t1","GO:0009167","purine ribonucleoside monophosphate metabolic proce...",172,103,66.51,1.6e-07,"Biological Processes",0.598837209302326
"9824","Montipora_capitata_HIv3___RNAseq.g18185.t1","GO:0016310","phosphorylation",1280,493,494.94,5.4e-10,"Biological Processes",0.38515625
"9825","Montipora_capitata_HIv3___RNAseq.g18185.t1","GO:0022900","electron transport chain",126,79,48.72,0.00243,"Biological Processes",0.626984126984127
"9826","Montipora_capitata_HIv3___RNAseq.g18185.t1","GO:0032981","mitochondrial respiratory chain complex I assembly",37,26,14.31,9.5e-05,"Biological Processes",0.702702702702703
"9827","Montipora_capitata_HIv3___RNAseq.g18185.t1","GO:0046034","ATP metabolic process",191,107,73.85,1.3e-07,"Biological Processes",0.56020942408377
"9828","Montipora_capitata_HIv3___RNAseq.g45577.t1","GO:0021537","telencephalon development",198,79,76.56,0.00588,"Biological Processes",0.398989898989899
"9829","Montipora_capitata_HIv3___RNAseq.g9439.t1b","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9830","Montipora_capitata_HIv3___RNAseq.g9439.t1b","GO:1901800","positive regulation of proteasomal protein cataboli...",110,33,42.53,0.00467,"Biological Processes",0.3
"9831","Montipora_capitata_HIv3___RNAseq.g9372.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9832","Montipora_capitata_HIv3___RNAseq.g3278.t1","GO:0009620","response to fungus",79,42,30.55,0.00678,"Biological Processes",0.531645569620253
"9833","Montipora_capitata_HIv3___RNAseq.g3278.t1","GO:0016310","phosphorylation",1280,493,494.94,5.4e-10,"Biological Processes",0.38515625
"9834","Montipora_capitata_HIv3___RNAseq.g3278.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9835","Montipora_capitata_HIv3___RNAseq.g49061.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9836","Montipora_capitata_HIv3___RNAseq.g45308.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9837","Montipora_capitata_HIv3___RNAseq.g41556.t1","GO:0003341","cilium movement",162,73,62.64,0.00313,"Biological Processes",0.450617283950617
"9838","Montipora_capitata_HIv3___RNAseq.g18329.t1","GO:0043312","neutrophil degranulation",321,166,124.12,1e-06,"Biological Processes",0.517133956386293
"9839","Montipora_capitata_HIv3___TS.g14530.t1b","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9840","Montipora_capitata_HIv3___TS.g14530.t1b","GO:1901800","positive regulation of proteasomal protein cataboli...",110,33,42.53,0.00467,"Biological Processes",0.3
"9841","Montipora_capitata_HIv3___TS.g15697.t1","GO:0006413","translational initiation",141,90,54.52,3.6e-15,"Biological Processes",0.638297872340426
"9842","Montipora_capitata_HIv3___TS.g15697.t1","GO:0006518","peptide metabolic process",422,264,163.17,4.3e-05,"Biological Processes",0.625592417061611
"9843","Montipora_capitata_HIv3___TS.g15697.t1","GO:0043043","peptide biosynthetic process",335,209,129.53,6.5e-19,"Biological Processes",0.623880597014925
"9844","Montipora_capitata_HIv3___TS.g15697.t1","GO:0043604","amide biosynthetic process",455,263,175.93,9.9e-17,"Biological Processes",0.578021978021978
"9845","Montipora_capitata_HIv3___RNAseq.g45521.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9846","Montipora_capitata_HIv3___RNAseq.g46708.t1","GO:0045471","response to ethanol",198,89,76.56,0.00562,"Biological Processes",0.44949494949495
"9847","Montipora_capitata_HIv3___RNAseq.g46708.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9848","Montipora_capitata_HIv3___RNAseq.g46708.t1","GO:1901570","fatty acid derivative biosynthetic process",96,56,37.12,0.0026,"Biological Processes",0.583333333333333
"9849","Montipora_capitata_HIv3___TS.g44520.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9850","Montipora_capitata_HIv3___TS.g45780.t2","GO:0043604","amide biosynthetic process",455,263,175.93,9.9e-17,"Biological Processes",0.578021978021978
"9851","Montipora_capitata_HIv3___TS.g5372.t1","GO:0009620","response to fungus",79,42,30.55,0.00678,"Biological Processes",0.531645569620253
"9852","Montipora_capitata_HIv3___RNAseq.g48541.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9853","Montipora_capitata_HIv3___RNAseq.g37398.t1","GO:0006413","translational initiation",141,90,54.52,3.6e-15,"Biological Processes",0.638297872340426
"9854","Montipora_capitata_HIv3___RNAseq.g37398.t1","GO:0006518","peptide metabolic process",422,264,163.17,4.3e-05,"Biological Processes",0.625592417061611
"9855","Montipora_capitata_HIv3___RNAseq.g37398.t1","GO:0043043","peptide biosynthetic process",335,209,129.53,6.5e-19,"Biological Processes",0.623880597014925
"9856","Montipora_capitata_HIv3___RNAseq.g37398.t1","GO:0043604","amide biosynthetic process",455,263,175.93,9.9e-17,"Biological Processes",0.578021978021978
"9857","Montipora_capitata_HIv3___RNAseq.g37398.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9858","Montipora_capitata_HIv3___RNAseq.29237_t","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9859","Montipora_capitata_HIv3___RNAseq.g42280.t1","GO:0006457","protein folding",165,76,63.8,0.00795,"Biological Processes",0.460606060606061
"9860","Montipora_capitata_HIv3___RNAseq.g42280.t1","GO:0021575","hindbrain morphogenesis",39,18,15.08,0.00334,"Biological Processes",0.461538461538462
"9861","Montipora_capitata_HIv3___RNAseq.g42280.t1","GO:0030968","endoplasmic reticulum unfolded protein response",93,47,35.96,0.00152,"Biological Processes",0.505376344086022
"9862","Montipora_capitata_HIv3___RNAseq.g42280.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9863","Montipora_capitata_HIv3___RNAseq.g9532.t1","GO:0016310","phosphorylation",1280,493,494.94,5.4e-10,"Biological Processes",0.38515625
"9864","Montipora_capitata_HIv3___RNAseq.g9532.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9865","Montipora_capitata_HIv3___RNAseq.g24268.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9866","Montipora_capitata_HIv3___RNAseq.g37490.t1","GO:0016310","phosphorylation",1280,493,494.94,5.4e-10,"Biological Processes",0.38515625
"9867","Montipora_capitata_HIv3___RNAseq.g37490.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9868","Montipora_capitata_HIv3___RNAseq.g18544.t1","GO:0006886","intracellular protein transport",782,325,302.37,3.3e-06,"Biological Processes",0.415601023017903
"9869","Montipora_capitata_HIv3___RNAseq.g18544.t1","GO:0015833","peptide transport",1173,476,453.56,0.00316,"Biological Processes",0.405797101449275
"9870","Montipora_capitata_HIv3___RNAseq.g18544.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9871","Montipora_capitata_HIv3___RNAseq.g22920.t1","GO:0043312","neutrophil degranulation",321,166,124.12,1e-06,"Biological Processes",0.517133956386293
"9872","Montipora_capitata_HIv3___RNAseq.g22920.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9873","Montipora_capitata_HIv3___TS.g1588.t3","GO:0009152","purine ribonucleotide biosynthetic process",181,93,69.99,0.00795,"Biological Processes",0.513812154696133
"9874","Montipora_capitata_HIv3___TS.g1588.t3","GO:0009167","purine ribonucleoside monophosphate metabolic proce...",172,103,66.51,1.6e-07,"Biological Processes",0.598837209302326
"9875","Montipora_capitata_HIv3___TS.g1588.t3","GO:0009168","purine ribonucleoside monophosphate biosynthetic pr...",69,38,26.68,0.00068,"Biological Processes",0.550724637681159
"9876","Montipora_capitata_HIv3___TS.g1588.t3","GO:0046034","ATP metabolic process",191,107,73.85,1.3e-07,"Biological Processes",0.56020942408377
"9877","Montipora_capitata_HIv3___RNAseq.g52.t1","GO:0006886","intracellular protein transport",782,325,302.37,3.3e-06,"Biological Processes",0.415601023017903
"9878","Montipora_capitata_HIv3___RNAseq.g52.t1","GO:0015833","peptide transport",1173,476,453.56,0.00316,"Biological Processes",0.405797101449275
"9879","Montipora_capitata_HIv3___RNAseq.g15031.t1","GO:0045471","response to ethanol",198,89,76.56,0.00562,"Biological Processes",0.44949494949495
"9880","Montipora_capitata_HIv3___RNAseq.g15031.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9881","Montipora_capitata_HIv3___RNAseq.g17224.t1","GO:0051016","barbed-end actin filament capping",11,9,4.25,0.00294,"Biological Processes",0.818181818181818
"9882","Montipora_capitata_HIv3___RNAseq.g17224.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9883","Montipora_capitata_HIv3___RNAseq.g47630.t1","GO:0006518","peptide metabolic process",422,264,163.17,4.3e-05,"Biological Processes",0.625592417061611
"9884","Montipora_capitata_HIv3___RNAseq.g47630.t1","GO:0032790","ribosome disassembly",16,11,6.19,0.00451,"Biological Processes",0.6875
"9885","Montipora_capitata_HIv3___RNAseq.g47630.t1","GO:0032988","protein-RNA complex disassembly",17,11,6.57,0.00451,"Biological Processes",0.647058823529412
"9886","Montipora_capitata_HIv3___RNAseq.g47630.t1","GO:0043043","peptide biosynthetic process",335,209,129.53,6.5e-19,"Biological Processes",0.623880597014925
"9887","Montipora_capitata_HIv3___RNAseq.g47630.t1","GO:0043604","amide biosynthetic process",455,263,175.93,9.9e-17,"Biological Processes",0.578021978021978
"9888","Montipora_capitata_HIv3___RNAseq.g4208.t1","GO:0043604","amide biosynthetic process",455,263,175.93,9.9e-17,"Biological Processes",0.578021978021978
"9889","Montipora_capitata_HIv3___RNAseq.g846.t1","GO:0019371","cyclooxygenase pathway",36,24,13.92,0.00061,"Biological Processes",0.666666666666667
"9890","Montipora_capitata_HIv3___RNAseq.g846.t1","GO:0030644","intracellular chloride ion homeostasis",34,23,13.15,0.00058,"Biological Processes",0.676470588235294
"9891","Montipora_capitata_HIv3___RNAseq.g846.t1","GO:0045471","response to ethanol",198,89,76.56,0.00562,"Biological Processes",0.44949494949495
"9892","Montipora_capitata_HIv3___RNAseq.g846.t1","GO:0045907","positive regulation of vasoconstriction",57,31,22.04,0.00855,"Biological Processes",0.543859649122807
"9893","Montipora_capitata_HIv3___RNAseq.g846.t1","GO:0070542","response to fatty acid",92,46,35.57,0.00493,"Biological Processes",0.5
"9894","Montipora_capitata_HIv3___RNAseq.g846.t1","GO:1901570","fatty acid derivative biosynthetic process",96,56,37.12,0.0026,"Biological Processes",0.583333333333333
"9895","Montipora_capitata_HIv3___RNAseq.g846.t1","GO:1903524","positive regulation of blood circulation",79,38,30.55,7e-04,"Biological Processes",0.481012658227848
"9896","Montipora_capitata_HIv3___RNAseq.g38773.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9897","Montipora_capitata_HIv3___RNAseq.g49617.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9898","Montipora_capitata_HIv3___RNAseq.g30212.t1","GO:0006886","intracellular protein transport",782,325,302.37,3.3e-06,"Biological Processes",0.415601023017903
"9899","Montipora_capitata_HIv3___RNAseq.g30212.t1","GO:0015833","peptide transport",1173,476,453.56,0.00316,"Biological Processes",0.405797101449275
"9900","Montipora_capitata_HIv3___RNAseq.g30212.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9901","Montipora_capitata_HIv3___RNAseq.g737.t1","GO:0016310","phosphorylation",1280,493,494.94,5.4e-10,"Biological Processes",0.38515625
"9902","Montipora_capitata_HIv3___RNAseq.g737.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9903","Montipora_capitata_HIv3___RNAseq.g13859.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9904","Montipora_capitata_HIv3___RNAseq.g11929.t1","GO:0016310","phosphorylation",1280,493,494.94,5.4e-10,"Biological Processes",0.38515625
"9905","Montipora_capitata_HIv3___RNAseq.g11929.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9906","Montipora_capitata_HIv3___TS.g3840.t2","GO:0006886","intracellular protein transport",782,325,302.37,3.3e-06,"Biological Processes",0.415601023017903
"9907","Montipora_capitata_HIv3___TS.g3840.t2","GO:0015833","peptide transport",1173,476,453.56,0.00316,"Biological Processes",0.405797101449275
"9908","Montipora_capitata_HIv3___TS.g3840.t2","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9909","Montipora_capitata_HIv3___TS.g22231.t1","GO:0015833","peptide transport",1173,476,453.56,0.00316,"Biological Processes",0.405797101449275
"9910","Montipora_capitata_HIv3___RNAseq.g47079.t1","GO:0021537","telencephalon development",198,79,76.56,0.00588,"Biological Processes",0.398989898989899
"9911","Montipora_capitata_HIv3___RNAseq.g47079.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9912","Montipora_capitata_HIv3___RNAseq.g25166.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9913","Montipora_capitata_HIv3___RNAseq.g45537.t1","GO:0007613","memory",176,71,68.05,0.00248,"Biological Processes",0.403409090909091
"9914","Montipora_capitata_HIv3___RNAseq.g45537.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9915","Montipora_capitata_HIv3___RNAseq.g45537.t1","GO:1901800","positive regulation of proteasomal protein cataboli...",110,33,42.53,0.00467,"Biological Processes",0.3
"9916","Montipora_capitata_HIv3___RNAseq.g29430.t1","GO:0000027","ribosomal large subunit assembly",31,21,11.99,0.00293,"Biological Processes",0.67741935483871
"9917","Montipora_capitata_HIv3___RNAseq.g3915.t1","GO:0006885","regulation of pH",78,41,30.16,0.00329,"Biological Processes",0.525641025641026
"9918","Montipora_capitata_HIv3___RNAseq.g3915.t1","GO:0010043","response to zinc ion",55,35,21.27,0.00035,"Biological Processes",0.636363636363636
"9919","Montipora_capitata_HIv3___RNAseq.g3915.t1","GO:0015701","bicarbonate transport",22,15,8.51,0.0048,"Biological Processes",0.681818181818182
"9920","Montipora_capitata_HIv3___RNAseq.g3915.t1","GO:0051716","cellular response to stimulus",3735,1387,1444.21,0.00407,"Biological Processes",0.371352074966533
"9921","Montipora_capitata_HIv3___RNAseq.g3915.t1","GO:2001150","positive regulation of dipeptide transmembrane tran...",5,5,1.93,0.00863,"Biological Processes",1
"9922","Montipora_capitata_HIv3___RNAseq.g3915.t1","GO:2001225","regulation of chloride transport",8,7,3.09,0.00682,"Biological Processes",0.875
"9923","Montipora_capitata_HIv3___RNAseq.g20772.t1","GO:0043312","neutrophil degranulation",321,166,124.12,1e-06,"Biological Processes",0.517133956386293
"9924","Montipora_capitata_HIv3___RNAseq.20936_t","GO:0006885","regulation of pH",78,41,30.16,0.00329,"Biological Processes",0.525641025641026
"9925","Montipora_capitata_HIv3___RNAseq.20936_t","GO:0015701","bicarbonate transport",22,15,8.51,0.0048,"Biological Processes",0.681818181818182
"9926","Montipora_capitata_HIv3___RNAseq.g31200.t1","GO:0006413","translational initiation",141,90,54.52,3.6e-15,"Biological Processes",0.638297872340426
"9927","Montipora_capitata_HIv3___RNAseq.g31200.t1","GO:0006518","peptide metabolic process",422,264,163.17,4.3e-05,"Biological Processes",0.625592417061611
"9928","Montipora_capitata_HIv3___RNAseq.g31200.t1","GO:0043043","peptide biosynthetic process",335,209,129.53,6.5e-19,"Biological Processes",0.623880597014925
