"","V1","V2","V3","V4","V5","V6","value","1_hpf.x","4_hpf.x","9_hpf.x","14_hpf.x","22_hpf.x","28_hpf.x","48_hpf.x","72_hpf.x","1_hpf.y","4_hpf.y","9_hpf.y","14_hpf.y","22_hpf.y","28_hpf.y","48_hpf.y","72_hpf.y"
"27778",NA,"Montipora_capitata_HIv3___TS.g37419.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,14,9,13,12,37,17
"27779",NA,"Montipora_capitata_HIv3___RNAseq.g22628.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,452,303,723,184,361,490,656,599
"27780",NA,"Montipora_capitata_HIv3___RNAseq.g48640.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2188,1221,6528,29416,118957,98258,84077,16025
"27781",NA,"Montipora_capitata_HIv3___RNAseq.g27565.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540,400,576,168,261,298,425,390
"27782",NA,"Montipora_capitata_HIv3___RNAseq.37943_t",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,9,0,19,5,31,64
"27783",NA,"Montipora_capitata_HIv3___RNAseq.g7078.t1b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228,111,201,53,308,373,303,146
"27784",NA,"Montipora_capitata_HIv3___RNAseq.g14329.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,7,11,15,34,12
"27785",NA,"Montipora_capitata_HIv3___TS.g2682.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,6,5,9,22,24
"27786",NA,"Montipora_capitata_HIv3___RNAseq.g48615.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,13,5,24
"27787",NA,"Montipora_capitata_HIv3___RNAseq.g231.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,14,173,29
"27788",NA,"Montipora_capitata_HIv3___RNAseq.g17483.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,9,12,8,10,15,6
"27789",NA,"Montipora_capitata_HIv3___RNAseq.g23290.t2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,0,37,97,28,57
"27790",NA,"Montipora_capitata_HIv3___RNAseq.g12188.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,35,7,20,14
"27791",NA,"Montipora_capitata_HIv3___RNAseq.g41202.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,51,177,64,102,65,36,24
"27792",NA,"Montipora_capitata_HIv3___RNAseq.g39326.t1a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1323,668,1780,342,974,1389,3039,2705
"27793",NA,"Montipora_capitata_HIv3___RNAseq.g39326.t1b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,17,27,24,59,28,120,54
"27794",NA,"Montipora_capitata_HIv3___RNAseq.g33007.t1c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0,10,21,3,7
"27795",NA,"Montipora_capitata_HIv3___RNAseq.g33007.t1a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,4,13,0,5
"27796",NA,"Montipora_capitata_HIv3___TS.g44034.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,154,213,92,157,153,45,37
"27797",NA,"Montipora_capitata_HIv3___RNAseq.g19902.t1b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327,156,219,129,763,691,1066,1454
"27798",NA,"Montipora_capitata_HIv3___RNAseq.g3182.t2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,10,17,52,157
"27799",NA,"Montipora_capitata_HIv3___TS.g41567.t2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,57,143
"27800",NA,"Montipora_capitata_HIv3___RNAseq.g6864.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,26,218,120,462,538,322,156
"27801",NA,"Montipora_capitata_HIv3___TS.g30991.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,6,14,3,18,18,11
"27802",NA,"Montipora_capitata_HIv3___RNAseq.g30156.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0,10,13,8,6
"27803",NA,"Montipora_capitata_HIv3___RNAseq.g41736.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,20,7,50,100,113,130
"27804",NA,"Montipora_capitata_HIv3___TS.g42621.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3568,2478,4056,1137,2938,3448,4326,3195
"27805",NA,"Montipora_capitata_HIv3___RNAseq.g22794.t2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,17,38,49,44,31,18,25
"27806",NA,"Montipora_capitata_HIv3___RNAseq.g10443.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,812,745,1658,580,2210,3231,1882,969
"27807",NA,"Montipora_capitata_HIv3___TS.g24117.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,26,46,39,47,0
"27808",NA,"Montipora_capitata_HIv3___RNAseq.g11038.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,9,0,5,12,27,16
"27809",NA,"Montipora_capitata_HIv3___TS.g17643.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,190,171,32,29
"27810",NA,"Montipora_capitata_HIv3___RNAseq.g21500.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0,0,12,5,8,21
"27811",NA,"Montipora_capitata_HIv3___RNAseq.g4693.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2994,1811,3097,1629,2324,1943,980,857
"27812",NA,"Montipora_capitata_HIv3___RNAseq.g44618.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,19,44,5,8,3,5,5
"27813",NA,"Montipora_capitata_HIv3___TS.g8728.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258,99,218,102,329,466,246,178
"27814",NA,"Montipora_capitata_HIv3___RNAseq.g40929.t1a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,6,115,126,150,157
"27815",NA,"Montipora_capitata_HIv3___RNAseq.g233.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,34,55,66,16
"27816",NA,"Montipora_capitata_HIv3___TS.g42205.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,3,102,34,45,16
"27817",NA,"Montipora_capitata_HIv3___RNAseq.g34408.t1a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,53,27
"27818",NA,"Montipora_capitata_HIv3___RNAseq.g11785.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,30,54
"27819",NA,"Montipora_capitata_HIv3___RNAseq.g26971.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453,173,377,118,363,395,242,226
"27820",NA,"Montipora_capitata_HIv3___RNAseq.g18331.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,657,285,645,266,2166,2661,2981,1568
"27821",NA,"Montipora_capitata_HIv3___RNAseq.g22438.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,9,7,241
"27822",NA,"Montipora_capitata_HIv3___RNAseq.g44006.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,43,89,324,948,902,231,143
"27823",NA,"Montipora_capitata_HIv3___TS.g17886.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227,148,292,89,30,33,8,10
"27824",NA,"Montipora_capitata_HIv3___RNAseq.g24428.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213,180,290,38,360,421,215,152
"27825",NA,"Montipora_capitata_HIv3___RNAseq.g24286.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1047,544,1799,952,2940,3174,3761,1704
"27826",NA,"Montipora_capitata_HIv3___RNAseq.g25550.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5,18,47,29,33
"27827",NA,"Montipora_capitata_HIv3___RNAseq.g27516.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,37,15,23,0
"27828",NA,"Montipora_capitata_HIv3___RNAseq.g30165.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2517,898,3241,1792,3613,3489,1930,903
"27829",NA,"Montipora_capitata_HIv3___RNAseq.g1321.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,37,50,25,22
"27830",NA,"Montipora_capitata_HIv3___RNAseq.g49891.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,11,17,39,61,98,56
"27831",NA,"Montipora_capitata_HIv3___RNAseq.g44004.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3085,1623,8833,1044,882,867,859,632
"27832",NA,"Montipora_capitata_HIv3___TS.g24260.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6391,4934,5678,2825,6823,8037,5692,6126
"27833",NA,"Montipora_capitata_HIv3___RNAseq.g8654.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,6,12,35,40,37,858
"27834",NA,"Montipora_capitata_HIv3___RNAseq.g5248.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4686,2645,4823,777,652,576,665,518
"27835",NA,"Montipora_capitata_HIv3___RNAseq.g19293.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,66,203,69,4,63,66,100
"27836",NA,"Montipora_capitata_HIv3___RNAseq.g7293.t1b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265,139,235,138,56,46,111,78
"27837",NA,"Montipora_capitata_HIv3___RNAseq.g39845.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,101,181,270,237,231
"27838",NA,"Montipora_capitata_HIv3___TS.g23041.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,2,3,40,54,112,22
"27839",NA,"Montipora_capitata_HIv3___RNAseq.g22779.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,55,68,46,20,0,31,137
"27840",NA,"Montipora_capitata_HIv3___TS.g5527.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,3,18,30,29,15,117,210
"27841",NA,"Montipora_capitata_HIv3___RNAseq.g47456.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313,162,442,75,27,25,31,48
"27842",NA,"Montipora_capitata_HIv3___RNAseq.g9378.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,701,295,822,172,711,772,701,294
"27843",NA,"Montipora_capitata_HIv3___TS.g14120.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16,10,3,13,19,8,9
"27844",NA,"Montipora_capitata_HIv3___RNAseq.g24284.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,18,29,41,33,34,50,86
"27845",NA,"Montipora_capitata_HIv3___RNAseq.g24190.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,60,284,188,512,636,282,141
"27846",NA,"Montipora_capitata_HIv3___RNAseq.g25552.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,11,49,32,50,49,36
"27847",NA,"Montipora_capitata_HIv3___TS.g22888.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166,134,197,689,1531,1279,456,136
"27848",NA,"Montipora_capitata_HIv3___RNAseq.g12686.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2597,1243,3164,2668,3428,3634,1954,909
"27849",NA,"Montipora_capitata_HIv3___RNAseq.g18170.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,14,36,17,29,70,15,12
"27850",NA,"Montipora_capitata_HIv3___RNAseq.g44856.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5,5,14,2,24
"27851",NA,"Montipora_capitata_HIv3___RNAseq.g42242.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,82,146,48,36,94,37,66
"27852",NA,"Montipora_capitata_HIv3___RNAseq.g31745.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,15,23
"27853",NA,"Montipora_capitata_HIv3___RNAseq.g12230.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,489,336,604,386,842,690,380,300
"27854",NA,"Montipora_capitata_HIv3___TS.g6525.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3050,1241,3452,2582,2539,2389,1577,986
"27855",NA,"Montipora_capitata_HIv3___RNAseq.g28687.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,9,21,21,10
"27856",NA,"Montipora_capitata_HIv3___RNAseq.g264.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,18,72,47,37,21,18,8
"27857",NA,"Montipora_capitata_HIv3___TS.g46745.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,17,23,30,11,10
"27858",NA,"Montipora_capitata_HIv3___RNAseq.g39102.t2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,73,386,213,2559,3110,3068,1980
"27859",NA,"Montipora_capitata_HIv3___RNAseq.g44852.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,14,13,22,32,12
"27860",NA,"Montipora_capitata_HIv3___RNAseq.g11531.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,618,270,1294,999,1495,1750,2313,1450
"27861",NA,"Montipora_capitata_HIv3___RNAseq.g33300.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,7,29,80,19,31
"27862",NA,"Montipora_capitata_HIv3___TS.g36776.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,31,106,100,86,84
"27863",NA,"Montipora_capitata_HIv3___RNAseq.g24860.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,32,8,148,175,41,43
"27864",NA,"Montipora_capitata_HIv3___TS.g27068.t1b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,9,9,4,6,9,5
"27865",NA,"Montipora_capitata_HIv3___RNAseq.41444_t",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11178,4843,11088,5736,7290,6148,2068,721
"27866",NA,"Montipora_capitata_HIv3___RNAseq.g30340.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,16,13,13,13
"27867",NA,"Montipora_capitata_HIv3___RNAseq.g21971.t1b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,80,40,213,185,107,60
"27868",NA,"Montipora_capitata_HIv3___RNAseq.g21028.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,2,22,42,35,11,2
"27869",NA,"Montipora_capitata_HIv3___RNAseq.g21971.t1a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,45,133,35,45,85,148,129
"27870",NA,"Montipora_capitata_HIv3___RNAseq.g24998.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,107,344,247,426,524,1424,1807
"27871",NA,"Montipora_capitata_HIv3___RNAseq.g21621.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,0,64,98,124,64,79
"27872",NA,"Montipora_capitata_HIv3___RNAseq.g9602.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,737,498,1349,554,2179,2178,1339,841
"27873",NA,"Montipora_capitata_HIv3___RNAseq.g7250.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22,26,44,97,18,0
"27874",NA,"Montipora_capitata_HIv3___RNAseq.g38997.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,28,109,6,11,0,0,5
"27875",NA,"Montipora_capitata_HIv3___RNAseq.g34995.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,36,255,95,373,371,386,167
"27876",NA,"Montipora_capitata_HIv3___TS.g4591.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392,182,538,153,203,234,93,77
"27877",NA,"Montipora_capitata_HIv3___TS.g40634.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,18,90,124,441,540,238,396
"27878",NA,"Montipora_capitata_HIv3___RNAseq.g37342.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,763,553,1051,452,2215,2722,2472,1534
"27879",NA,"Montipora_capitata_HIv3___RNAseq.g4691.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2411,1262,2933,1744,1827,1593,1819,1506
"27880",NA,"Montipora_capitata_HIv3___RNAseq.g568.t2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,509,315,916,289,738,846,606,782
"27881",NA,"Montipora_capitata_HIv3___RNAseq.g40610.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3049,2317,3921,537,2684,2998,1477,775
"27882",NA,"Montipora_capitata_HIv3___RNAseq.g12725.t2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,542
"27883",NA,"Montipora_capitata_HIv3___RNAseq.g31210.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,79,50,37,33,51,27,52
"27884",NA,"Montipora_capitata_HIv3___RNAseq.g16804.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,9,3,24,22,60,27
"27885",NA,"Montipora_capitata_HIv3___RNAseq.g16647.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8,0,6,12,7,7
"27886",NA,"Montipora_capitata_HIv3___RNAseq.g41938.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,41,155,14,93,116,177,86
"27887",NA,"Montipora_capitata_HIv3___RNAseq.g39888.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1077,881,764,375,3116,4300,5418,4559
"27888",NA,"Montipora_capitata_HIv3___RNAseq.g41423.t3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610,307,625,185,1145,1121,880,548
"27889",NA,"Montipora_capitata_HIv3___RNAseq.g46234.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1005,718,942,180,1418,1857,1824,1210
"27890",NA,"Montipora_capitata_HIv3___RNAseq.g10709.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2494,1841,2794,1301,1289,2043,3146,3144
"27891",NA,"Montipora_capitata_HIv3___RNAseq.g20053.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,10,13,12,19,8
"27892",NA,"Montipora_capitata_HIv3___RNAseq.g29205.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,139,172,43,8,15,16,8
"27893",NA,"Montipora_capitata_HIv3___RNAseq.g46634.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,11,0,14,13
"27894",NA,"Montipora_capitata_HIv3___RNAseq.g24523.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,33,21,31,14,151,260
"27895",NA,"Montipora_capitata_HIv3___RNAseq.g10779.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,864,710,1317,252,1875,2776,2322,1370
"27896",NA,"Montipora_capitata_HIv3___TS.g1877.t1b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,11,18,78,109,41,174,472
"27897",NA,"Montipora_capitata_HIv3___RNAseq.g33158.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,10,10,10,11
"27898",NA,"Montipora_capitata_HIv3___RNAseq.g22948.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1875,1807,2258,522,215,374,326,276
"27899",NA,"Montipora_capitata_HIv3___RNAseq.g11666.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6853,3683,6746,1701,748,793,744,421
"27900",NA,"Montipora_capitata_HIv3___RNAseq.g20275.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,29,8,30,34,0
"27901",NA,"Montipora_capitata_HIv3___RNAseq.g3793.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,4,23,34,52,21,10
"27902",NA,"Montipora_capitata_HIv3___RNAseq.g39699.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460,190,752,441,743,950,645,369
"27903",NA,"Montipora_capitata_HIv3___RNAseq.g44261.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238,153,258,141,337,484,540,601
"27904",NA,"Montipora_capitata_HIv3___RNAseq.g8124.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,90,149,69,12,39,55,101
"27905",NA,"Montipora_capitata_HIv3___RNAseq.g5440.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,25,112,72,113,120,82,27
"27906",NA,"Montipora_capitata_HIv3___RNAseq.g41882.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779,370,798,961,3325,3046,1688,1347
"27907",NA,"Montipora_capitata_HIv3___RNAseq.g37119.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705,228,1211,684,1665,1453,1229,693
"27908",NA,"Montipora_capitata_HIv3___RNAseq.g30735.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,5,3,17,49,26,16
"27909",NA,"Montipora_capitata_HIv3___RNAseq.g34078.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,33,30,24,19
"27910",NA,"Montipora_capitata_HIv3___RNAseq.g48266.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7,2,15,24,32,1
"27911",NA,"Montipora_capitata_HIv3___RNAseq.g35010.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1297,953,1794,1560,1898,1871,1301,589
"27912",NA,"Montipora_capitata_HIv3___RNAseq.g9136.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,35,166,116,138,39
"27913",NA,"Montipora_capitata_HIv3___RNAseq.g40458.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1212,738,1190,536,3436,4671,6335,5244
"27914",NA,"Montipora_capitata_HIv3___TS.g33241.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,30,80,54,132,119,69,31
"27915",NA,"Montipora_capitata_HIv3___RNAseq.g7940.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,18,16,18,13
"27916",NA,"Montipora_capitata_HIv3___RNAseq.g28252.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,58,58,75,25
"27917",NA,"Montipora_capitata_HIv3___RNAseq.g23292.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,8,174,325,674,513,272,217
"27918",NA,"Montipora_capitata_HIv3___RNAseq.g25132.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,7,7,6,0,25,13
"27919",NA,"Montipora_capitata_HIv3___RNAseq.g20535.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,19,0,3,5,0,0
"27920",NA,"Montipora_capitata_HIv3___TS.g38604.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,11,0,12,11
"27921",NA,"Montipora_capitata_HIv3___TS.g8346.t1b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,60,178,139,194,127,109,83
"27922",NA,"Montipora_capitata_HIv3___RNAseq.g36909.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,90,114,57,26,6,25,479
"27923",NA,"Montipora_capitata_HIv3___TS.g46924.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927,470,1433,1181,2029,1736,776,459
"27924",NA,"Montipora_capitata_HIv3___RNAseq.g14697.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,516,283,867,409,796,632,292,286
"27925",NA,"Montipora_capitata_HIv3___TS.g8354.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,7,4,4,8
"27926",NA,"Montipora_capitata_HIv3___RNAseq.g15068.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385,79,558,349,275,277,175,116
"27927",NA,"Montipora_capitata_HIv3___RNAseq.g22590.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401,282,723,390,985,1126,448,193
"27928",NA,"Montipora_capitata_HIv3___RNAseq.g30421.t1b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6856,3627,7493,3572,2733,2953,2966,3266
"27929",NA,"Montipora_capitata_HIv3___RNAseq.g24211.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,7,17,13,13,19,0
